ra,dec,zc,vpar_kms,zobs,sx,sy,sz
258.2366915919734,-89.5756383505163,0.8227314105314157,17.007586115875654,0.8227881024851353,-80.44313163986814,-76.21922104305084,29.853084979230715
314.5153766041232,-39.60310620116294,0.9785151867733981,-239.89158656177457,0.9777155481515255,70.78762191946763,-20.660764533819105,-83.73091664635317
98.89698363093434,-8.46392673277542,0.7923415311856522,216.8159421823417,0.7930642509929267,-73.31588915949018,4.1731056828397755,30.156647629947457
124.93908525585653,66.9354904279055,0.27840981521636055,-288.8554034726429,0.27744696387145173,-91.86734526494782,36.199354022248656,11.671147219409377
340.74091950119856,78.91898395228534,0.9098511774051025,-274.79728081959524,0.9089351864690371,49.82696467817263,40.26496351897194,31.072372934945918
256.448754905847,72.48782711147953,0.6401411997932241,-76.5304422166464,0.6398860983191687,7.585756746364098,-58.431179261835055,17.425100939028695
3.202949537668367,-62.8158287044822,0.3334083880298664,173.77389535546956,0.33398763434771794,43.699884554307914,-32.348805994664275,24.107621663310326
14.833061822235344,-60.50510177839633,0.9819140701253054,-126.28148781847983,0.9814931318325771,-21.041603402341863,9.696859314502689,-41.31859970853269
172.10328089436754,-46.8529049450477,0.04825636228829444,-192.2478905750666,0.04761553598637755,4.610046340019622,-85.8274231811305,-19.366170710981294
118.26745560557528,-15.350110385140368,0.09940033823870109,245.19453263806827,0.10021765334749465,-5.199069772540724,68.16966652553432,95.24589152981139
123.7145737167964,-3.7644265526425045,0.6995952911506185,-44.078805873583065,0.6994483617977065,-39.61937675612881,46.95019824372304,78.8799556429149
331.08798399537966,22.813568425236113,0.3755713463285453,284.73631288781644,0.3765204673715047,27.775703500094664,-86.83306454453981,-83.06608617597777
269.953045841911,-78.99189182172611,0.007851005331251826,-63.71522893097432,0.0076386212348152445,3.800745740265853,-10.29114288068908,-2.276239114569492
210.55993271757876,32.274462126982485,0.4230380735074225,-79.00112619934447,0.42277473642009133,97.6918116198579,-47.81669291074875,55.42003090170192
155.2395688675359,-25.46633123828299,0.06385794894382868,218.14736658122547,0.06458510683243276,40.400829952387426,80.60214150818544,-9.677641462626468
243.69154805397727,-68.59614842030598,0.3979536016023134,-175.66081594975026,0.39736806554914755,-91.5797144218676,89.59227025126398,-56.82112630692857
52.68761633088205,-54.3653921595704,0.37803196431429753,27.834757389068216,0.37812474683892777,-69.73312630542179,97.7379777971513,96.59784210905642
53.42472615097074,-16.9367610297692,0.6799294831100022,226.59394974065708,0.6806847962758045,-0.918815017762256,83.40933455196301,-35.507937023738776
179.4387209366701,-0.2436134642983916,0.6700681513152942,-178.80521472032785,0.6694721339328931,21.954122083356083,-56.245380625568856,-31.9559369897936
346.5239267716854,71.82144684558136,0.8181183809177941,-278.71904287439264,0.8171893174415461,-70.32662350761404,-48.623617585619236,56.83331363783083
303.2399977478522,14.930672444319868,0.7181316517768294,184.23322798504552,0.7187457625367795,-86.72817379244296,-83.07137263338598,73.77906280087569
14.189698576090365,-49.48368233823071,0.04063202664590093,-290.8289160181639,0.039662596925840385,68.79093713848158,-33.88112654998395,-67.86198794745587
53.57501650400742,28.095059118660657,0.9685982716927071,2.999815563407026,0.9686082710779185,80.21809537680099,0.4857197904855042,14.774495498309847
244.28568844416927,54.91979802578467,0.7578463822613826,294.3195376233373,0.7588274473867936,49.393077830026556,81.15614467057327,-58.779033586883344
192.74986955828916,17.750567460144424,0.8256966171603538,-10.671862160450303,0.8256610442864857,58.20804234181912,-22.286221969977163,17.277691116289915
306.47397869318445,53.65070479874851,0.6569845518861341,-299.8555820848999,0.6559850332791844,-63.60621556275778,1.3715573702255455,-49.10812030332414
23.623503578183076,64.7790159818631,0.9429470213131631,-118.3170731105798,0.9425526310694612,-18.38536652302784,62.0075067634574,-87.54824822575537
230.75455052248208,-67.08225367209832,0.2870883399952252,197.9644119770436,0.287748221368482,-88.89459082206773,-92.8132333139622,-16.426791040741094
177.059145274655,65.39853295947614,0.7171887463451895,104.1262851597208,0.7175358339623885,-69.72524552004265,97.34118484373664,-17.771960742503737
220.23751115694958,-20.397059004017564,0.04703291581184044,-17.46647457116086,0.04697469422993657,-69.72644922103275,-93.5069075252112,23.480084736201093
226.7878648386008,-71.04729156185431,0.5491437662317772,-91.99921401601904,0.5488371021850571,-23.317185367022518,55.28397973993566,-1.9360644951508732
317.25958154840686,19.821553723120218,0.4671884150380703,79.38758403323072,0.4674530403181811,-32.42692403424951,-75.13524149434951,36.50592373850478
223.9334793887965,51.94196844729544,0.1271091249471088,247.06999087771328,0.12793269158336784,59.86824228436279,83.37748161820187,74.50694435469339
245.16232068854052,55.84515289872459,0.5190073092314018,171.29348961639909,0.5195782875301231,-62.17450642856299,56.422821271458844,-11.084079188731863
272.3818396670514,-8.015357373806197,0.7895587282777832,-254.79624886886387,0.7887094074482203,-91.0718189151175,86.85791647431353,-2.76697985025298
324.3857038736057,80.06098533877261,0.6665111524556335,43.07809565608477,0.6666547461078205,-56.804123178638164,-81.30475614019836,63.878843016454624
319.9579443475156,50.291227925079426,0.6985024327316249,-47.93333035510753,0.6983426549637746,-38.93768199460872,-77.3110208724582,-14.8059503855674
203.7646707291927,76.11850496475225,0.9357547693309531,-50.615282075452114,0.935586051724035,-80.15780238038086,54.76374649428868,46.85586833142315
11.052304542686212,-9.590652155909424,0.6864181042985581,-281.91945926863804,0.6854783727676627,83.85647068032273,92.44849730208384,44.50855441776801
28.273874274649366,-77.34069614225598,0.3592533148212369,-282.3734953458081,0.3583120698367509,-30.4244545431321,-98.0071517374068,94.86470256819356
294.8424116647906,-77.30682993392628,0.8934350918478603,-175.2131759975906,0.8928510479278683,-59.04184034613,34.75182910576683,87.6524536325096
44.34772364252546,-88.70677789459131,0.3691301471700257,-285.2099913383065,0.368179447198898,20.96964751610622,71.83512172384178,-62.601659515428445
40.46077289886626,-27.99907067905005,0.9591715206073138,-221.90538334278955,0.9584318359961712,93.30385209339875,-27.55202601103015,-5.325919447977697
105.34751494739047,78.68283195878456,0.9581478949874975,81.54942390464606,0.958419726400513,-63.19088996496889,98.59035772205743,-79.48391209061761
209.10577737386893,-61.84744918505842,0.8976753141502056,267.40703489736904,0.8985666709331969,60.87805960002157,-36.82171626637511,-51.432262008402965
271.7490287588536,-37.609286553836284,0.4197853778540753,-272.2465938584152,0.4188778892078806,-73.55323791323869,-95.89007587164467,-84.41577598129284
26.3560137713499,-14.358293608653568,0.5507771776374378,144.52729192255316,0.5512589352771797,-71.5433052315168,-15.562250766116236,27.39320748234408
30.440050134815717,-9.933992073683314,0.3692560392397978,269.35915736499703,0.3701539030976811,-88.42857721979655,-18.274755763370393,-16.554904040758984
262.14498165588407,-32.2792194825893,0.20399027594623398,-124.01300690021694,0.20357689925656658,-5.822491510128259,90.05366591432423,59.30340455266128
99.70928848070758,10.47268591074834,0.6882003035685332,177.39429340927933,0.6887916178798975,-10.767123210030476,-20.24461897405881,53.5281485642557
155.41793840308034,-45.36761959853908,0.4534470315306477,262.26278777427365,0.4543212408232286,-71.48650235627974,-7.512929094557592,27.460704872756295
173.9836757765161,-53.344817213333414,0.0018431606156659175,119.3950270820634,0.0022411440392727956,23.747103604690494,-98.44467011282715,-40.28797579637584
276.70833343542296,23.20566813803177,0.5452081159439722,-206.26733411457064,0.5445205581635904,41.25880859993768,-5.713015656839261,35.635749247192734
273.6323412204572,-48.174710140575876,0.7619950130977117,-131.94696918696644,0.7615551898670885,96.8030274236491,-75.83367784309627,76.7436037488113
14.596965015613677,-43.816352697334075,0.5261019087624684,48.96971006675676,0.5262651411293576,-20.75300299438156,-79.5936543545858,-49.478382835057346
102.02274138977592,45.94011382057167,0.9087743252220071,57.24594929185167,0.9089651450529799,-92.90980686179451,58.44729432834205,-38.879213432016016
122.36054630984765,5.433378776174649,0.24904704757555507,251.98685271442184,0.24988700375126982,-67.28904833183742,-17.033919899253448,-42.061610098558845
187.14027679258126,13.316724554827786,0.6271396891048426,18.825482302783655,0.6272024407125186,-17.8390995328801,26.91880247529319,-19.317424682636485
280.2780932594572,51.87193654589822,0.29225416811082217,-76.91740586653529,0.2919977767579337,25.76218118937723,-68.58600657686857,39.40638619738496
137.3139910730567,16.39124545626126,0.1395330992312218,100.95503165853592,0.13986961600341694,-29.188427877260054,-5.466884758553704,-16.978519830092864
171.61748927823405,35.04521392495995,0.31824017683207795,91.23268853912901,0.31854428579387506,-87.95557850005962,-39.96296950755802,49.04193803000916
18.866116102342914,21.805595150802347,0.025546799267838538,-17.082679014059693,0.025489857004458338,77.70900874269532,-97.97798120047922,5.365604130784575
23.924458677190685,66.07975970690788,0.6862965222396646,145.17231400885748,0.6867804299530275,33.8015159891776,-98.71530926037086,-91.76442754842029
223.51564944793677,89.94332260384405,0.8731472390917929,119.81148403522258,0.8735466107052436,45.41999086845797,-54.662595479667516,50.32278682716239
103.65267775083753,-71.01715193596927,0.4608948954667579,-101.88253648222917,0.46055528701181714,-66.34892026976419,-15.658021497719062,79.44019539277508
156.69729838734077,-9.487458855049539,0.708827757444238,14.497122091375388,0.7088760811845426,-74.1553929316013,82.07847950879398,-11.175132767606982
284.1615861211293,-20.002476595996058,0.806846018820692,-66.27815039552837,0.8066250916527069,-55.96809566679084,-60.76106661666627,88.00692886750207
211.15089308916723,-81.03721228951233,0.38834759617804915,-159.58244368504378,0.387815654699099,-83.06858707814013,-62.64882629571831,-88.60190400009931
229.70650616211697,-58.792704329255606,0.6107798762435255,67.50404873473781,0.6110048897393079,40.98474214798736,2.423730122286244,-43.115201933040346
315.88468341427006,-26.447205289767545,0.4582943249787391,79.12765903832786,0.4585580838422002,3.2248596334899133,91.29366971330674,90.94353548762442
334.7135462193935,78.13374293974647,0.580960135568696,-5.878761761998192,0.580940539696156,40.82336347647379,-56.91608140290641,-46.825592156894345
15.770611307913004,-60.68564233955442,0.0038745499388105342,92.77654591409885,0.004183805091857531,-71.91860219286362,57.335869115210414,36.10079917634502
349.44328560761846,-18.62739234865957,0.9213919134510528,-27.777496608280103,0.9212993217956919,-32.099252032758585,-79.53222601658925,76.56643701437193
286.12445708253125,-31.872784223689095,0.45574438492562896,-104.91392051205105,0.45539467185725546,-94.23417669238106,-91.12949492017661,-26.25917482358821
75.45287812636212,4.412628577906617,0.1877850356496189,-179.02704812015418,0.18718827882255173,34.53357626352607,47.120531352343164,-37.55358082517901
309.59798379601415,-44.16494856197209,0.34394037628155716,127.48823422176537,0.3443653370622964,-91.09941973415808,86.83669202323821,-85.53245364247493
165.93518121770165,40.428868672816066,0.04746853498479808,185.40161138230644,0.04808654035607244,95.77866866228277,-7.897665440874405,-76.37527274248639
29.331718435972782,-72.22852149063566,0.7654413741364753,-51.592290918888835,0.7652693998334124,83.84683163980623,-11.8720447827031,-84.57133797107838
153.69681150648023,45.86902081660017,0.8293384268467949,-276.3889880824849,0.8284171302198533,-63.92212174873324,-1.9973095952712043,-74.38290440967828
313.59335109918237,78.2029599203068,0.3195969983538176,-39.09379046878803,0.3194666857189217,11.410812884011307,-42.89884178328218,8.215139491912282
72.42661637056217,-36.60457477015568,0.44178363318767744,62.80194131468579,0.44199297299205975,7.233005217248632,-47.80240465321211,-53.642424916388954
42.74288521225597,51.02885446059108,0.09890076646638046,139.73100370761637,0.09936653647873918,-50.24526086738006,-43.08860319884349,47.21668660215988
237.4634850197891,43.54587999280048,0.5152830587943614,215.45749179916243,0.5160012504336919,-75.64122172490568,29.039392281301048,-76.35113750226881
265.42201253235413,-25.397160937478517,0.67488210437111,122.09034806476899,0.6752890721979925,32.12169152821167,-55.6884039344347,66.35997727747073
86.4489914724483,3.2675934981802044,0.6746457541533513,-159.83809512914607,0.6741129605029208,25.702344596787796,-42.63379040053428,-65.72352478312263
291.5095782695677,9.562098613924874,0.32788470660885605,51.258568323323914,0.3280555685032671,-94.94272051454233,-74.03542864793455,-20.88382966035138
351.2723686071884,1.8854132177021796,0.07645620506689521,159.024369149674,0.07698628629739412,56.28877418506303,54.960434878971256,13.899607609590774
250.45154563300656,-51.57757146390636,0.7325605908939883,189.70439240495665,0.7331929388686714,51.99330804438384,-29.3075194828226,18.205610115141724
226.43616869634195,72.14577365827509,0.1080138952733335,200.36026251024504,0.1086817628150343,5.287111693807844,-28.277175889612536,-8.879419701249532
4.548779615065963,-50.38675338034302,0.6527634200680049,96.50956785266936,0.6530851186275138,-1.0602119427373822,90.66517611946392,-3.81698229010577
113.01971743643779,62.60055105521545,0.259158299397262,62.58359582060973,0.2593669113833307,40.68377046446,64.33925973835684,57.07375003654977
138.27323898493606,-79.34754492670736,0.03828786548344276,135.8762327450757,0.03874078625925968,92.33827628137016,-31.36692514574122,-11.760980384897167
261.28728566703955,28.409624253698382,0.26010658848413604,102.95090747922148,0.26044975817573346,-39.01951608512324,-28.72841868759231,7.902661052618882
263.632976613623,-62.78108191776633,0.021987210892938758,76.69797269101315,0.0222428708019088,-95.08706444283274,-91.00735185676629,-54.84488465557329
235.39567438960398,-78.02188241651481,0.06240576762652772,283.25594662417006,0.06334995411527496,-15.46942124389004,78.48578679857184,-56.695143209447195
156.6767446036621,-25.553675769632093,0.17693553603496914,-102.71208854885,0.17659316240647296,97.35916373920935,49.46180195902389,-23.466344163368305
147.34239638397537,-42.52663779208806,0.531336678598825,141.38214728516795,0.531807952423109,37.32932315012022,-7.470032931736085,-91.6121906567686
331.7428103397367,-16.39191544270811,0.3902988670119316,-298.133931306507,0.38930508724090995,-72.35455718361739,73.77068350013573,2.7869192362606015
263.6765439201636,-63.32978044199547,0.33005100665524945,204.08193392271835,0.33073127976832517,64.13170423548493,-50.64114638275188,-95.60493833338555
290.32811047641707,-59.608079092904106,0.7876813921208954,110.19553793106422,0.7880487105806656,-66.33704793782115,-84.30227126601746,85.52988598445779
215.23622302202168,21.69183115017198,0.4575118028380537,-209.95741360662686,0.45681194479269827,20.393982589317545,-49.50542399249927,61.17893120350831
263.77882372994975,-85.09190669180789,0.9324230096450348,-278.21037100399315,0.9314956417416881,-82.07613623385852,-41.45308781915094,-69.83818790597198
85.01222984997686,-25.954292049920156,0.7354997154547138,-57.17318354109338,0.7353091381762435,-46.03204905491482,-1.5373692744660872,-21.481350042247897
111.87511109503451,72.09749841601393,0.5504484509596044,286.3965065848604,0.551403105981554,54.582481878687645,14.099859523915399,-47.51068214462719
247.26371626398193,-7.934810585441085,0.7213877150417534,-57.732714653363075,0.7211952726595755,-0.798992736410483,-95.86324651084888,47.99170046401059
12.338475968027044,32.530569452575136,0.5820036955379622,165.55056689287602,0.5825555307609385,-42.04448015251687,37.222163024665974,-58.58040487379237
190.53792048881922,-28.749531734787574,0.9784545513570129,283.11993442759115,0.9793982844717715,-58.20605290532799,13.207647177165867,-34.111462824345494
348.67374732730116,76.41467067358187,0.5861458530564896,132.05067306509625,0.5865860219667066,36.26495134181391,-29.3288735113278,83.27231387503201
323.8032732538885,-30.48147639394572,0.7473949106043586,-294.54472399533086,0.7464130948577075,63.27182211168838,12.973869079599922,90.46134255019004
130.74950683734284,22.628353482606727,0.3230024315033787,169.67122884239978,0.3235680022661867,20.140599356600063,97.49420459573784,-99.7974413807093
50.67314717692876,-82.15175122365358,0.1258478488128345,257.6311782418984,0.12670661940697417,89.72165990117898,-3.9174930603712568,89.33787891895923
294.61953966782363,50.15119214629979,0.747281950803196,-187.40724889824068,0.7466572599735353,9.775452220556076,-15.224153878231036,89.9576095195776
62.58007370405392,-59.425408159258566,0.6588617536380149,-205.5589262559103,0.6581765572171618,-77.98926540962785,0.784639466001309,59.33219424400161
217.81644179293173,45.85571511264709,0.2657585316255522,-129.02230018242398,0.26532845729161075,-14.259271653695095,98.16957685314262,43.58365130490179
340.6514246236434,6.8166820325534445,0.5545598515713968,294.0542012852304,0.5555400322423475,-62.002344868223844,56.51808743431624,58.30276480571513
304.1069859425271,45.00948765904789,0.15533301818854706,96.67657927300439,0.1556552734527904,84.74063691724527,12.657030499196892,-27.81169792394256
341.8272534988291,11.087757082560913,0.41163639453549183,68.48009883676616,0.4118646615316144,60.82500332629061,-54.33958187726991,-96.86159139540432
190.47416294633118,79.44433561364553,0.6802579626031922,78.5448000780039,0.6805197786034521,25.56302949799465,-0.6020575476565,46.18385394701093
89.70999841214089,70.51576751153422,0.2744726552452267,266.9670079264404,0.27536254527164816,85.29934200641804,-84.41509519049441,-10.3640597511328
267.8530625773497,-9.062267128547333,0.5088990248364155,184.09436260303067,0.5095126727117589,40.99843218985441,91.60084454458863,-67.10280114338426
332.48134302707564,77.03752545129109,0.6347489386405218,264.23449637824035,0.635629720295116,-49.462882522915955,76.35745668072948,54.695858592038036
219.48803989584988,-73.68673596334874,0.030134353730962182,-293.41830270352887,0.02915629272195042,-49.88838851036472,52.47048198863632,-22.674993521553375
279.16082105587674,22.615648367656462,0.3892618991218443,228.08797727174533,0.39002219237941677,-92.31655212836085,-6.937401958431195,65.97046787856314
45.652853870313606,37.88776107209145,0.32811584191028165,-285.4192328538327,0.32716444446743553,-5.255013822137826,4.338547789066993,-91.68274986523089
203.73096727864106,-27.4619091675889,0.004493207256296983,-185.53597159406078,0.0038747540176501134,-77.83786554426501,8.124390946480986,-91.37596739153231
334.12772523530856,62.11115503170706,0.9452976437314561,-111.11938032813993,0.9449272457970289,81.05347771237885,96.862484504007,52.946286850529305
99.02974088721007,30.76007474648766,0.5956631537339799,-57.47801870133401,0.5954715603383088,-38.780429197114685,-88.03036188645395,-74.92350504870817
48.22421616184308,-3.439284362224157,0.6418933847268948,158.44107146668847,0.6424215216317838,-90.65724800555563,64.75197452248355,-91.30575534180832
199.78085882088442,43.94661296544194,0.631221371794228,269.8072054098012,0.632120729145594,-31.060329377432865,17.17667104750784,-83.44018745313673
201.52677165562753,56.39378419373199,0.20160451382548072,-143.4212997796916,0.20112644282621508,40.08112804393875,-49.22360661278735,-48.150905195719005
336.7855036581485,89.73774555176061,0.15519843069219807,240.09743235480016,0.15599875546671407,10.54529719474779,-92.2797715178965,17.10054304743707
230.95787424147179,-83.91677423362033,0.7576919221586004,190.68008488451102,0.7583275224415488,-85.67135156260876,29.67998801323577,-8.69050381944676
85.9396634430916,-7.439331307952827,0.15938970975228217,-99.8004559606222,0.15905704156574677,31.041459940189498,-4.702888769625318,11.184018935508334
195.6394057696309,57.70696322009505,0.3433827981536126,187.77725446908943,0.34400872233517626,-84.0025825739185,-14.453390825478934,-29.535976692625596
162.56902993388965,60.031767696527965,0.5123994004879511,292.3479877769021,0.5133738937805408,72.29214405502137,-76.23065093739558,-36.621692887666455
8.181180549679205,42.07561584202932,0.019200804366837798,231.56310889487543,0.019972681396487384,-61.33142703154757,-17.23274194390632,-87.59213879877039
112.05175941315225,-19.887301891290093,0.052230973545080106,160.5303919067179,0.052766074851435835,42.269943905117174,-28.423275175095284,67.03851063081422
27.871848843704143,-80.27884781861901,0.35498029443727297,241.1047993010369,0.35578397710160975,51.29354038212924,34.46353571078606,12.547147049146872
289.3555939444128,-15.799195226133406,0.030688579780824843,181.44257186718016,0.031293388353715444,-61.90131314205358,-22.468230032782643,-28.478130554698083
44.41162533631323,-26.858813585037872,0.17708687785091481,69.6082980509338,0.1773189055110846,30.68687155395628,-97.27068942367545,-8.704829527801678
199.45895633521783,66.89933899844104,0.49603131023446156,-251.7297378570886,0.4951922111082713,-89.65522418079723,72.42181659032875,58.14588186698242
309.0412552145801,-42.79631983486272,0.6479973607947307,-242.5691716226941,0.6471887968893217,65.31462234272425,-33.277412714735235,91.02944746387885
169.69772360125697,-84.04781454973718,0.909055877600589,75.31928928826602,0.9093069418982166,-42.58374279762718,-92.63922124992831,-24.6627206538751
56.46980151525916,8.690456042258631,0.14688367516218315,-195.23143270913266,0.14623290371981937,84.17389714565161,28.024006902928704,-51.483717645475835
316.4026610276891,22.44884937322651,0.9455993400800832,-10.249923354775433,0.9455651736689006,77.58016679560805,35.68876146987719,-91.16628881331448
86.50457642109569,-39.316247111987806,0.17001668338644926,-157.08782962523924,0.16949305728769848,-54.79197030719916,75.66874984018173,-7.420241291394177
315.5442592765173,-65.16038097760224,0.5649184865561083,-291.91939311262587,0.5639454219123996,86.06028196759743,-98.872577120453,-22.018470289607222
288.57094512810124,89.97868066130718,0.019509740361318695,194.45129032428616,0.020157911329066316,2.0175918991816104,-92.36359589218306,55.4238541805106
40.28486852556802,20.065353710837996,0.7783252161231047,104.15455603681107,0.7786723979765607,-24.025135058607276,-94.71167263576798,-12.74720643752245
328.9300141268612,-30.073794215791366,0.24795871915323087,-217.30149970638712,0.24723438082087623,2.0504910002095045,6.669654548745882,-85.39035151929018
146.7930549666226,28.5626618795597,0.9660506851714608,-41.07532696856117,0.9659137674148989,-12.792932621172938,-5.773205486298679,-54.99330175468724
142.14155112519634,26.147650678552296,0.39705920905186254,48.825449059982645,0.39722196054872916,67.11645759995088,99.59351461511139,77.00793672589353
133.84678568871632,-86.08911582286663,0.6116045995026433,-15.269575073935528,0.6115537009190636,-52.59657759028398,-91.93918017899014,-35.68595220545974
287.3056726208271,83.54142123981111,0.10666013907247773,226.58364706886982,0.10741541789604063,-90.25646575658436,42.6951637751302,-94.6408573273655
151.57788562149466,66.64155092662725,0.39310814762828206,254.73859058984556,0.39395727626358157,42.639028222391545,20.836856159549328,-67.72419039963367
122.57848211205948,-16.00269042982403,0.5902048641324954,297.6228961255756,0.5911969404529139,-43.258050439013694,0.7125781662995223,86.68958152574669
124.35148575432302,23.148861709027216,0.7661315386941904,78.16183500908585,0.7663920781442206,50.686135968424736,-60.86139995286069,91.46753736977627
63.68321046564229,15.062611687487461,0.2960426090666165,80.65381515679888,0.2963114551171392,-41.7779169210269,-13.75732863709193,36.44450964115103
96.86475019945544,41.017658840652274,0.346877672777792,-220.7063416676271,0.34614198497223325,22.625743384605187,-66.84839422818152,-13.884510730659684
143.42306827654656,-76.28960746868668,0.7107698374020727,108.49413906555628,0.7111314845322911,55.55900100682362,8.98262817592908,10.78335514411441
60.923881046984725,-52.65649818178358,0.22824949048252774,15.182117233676195,0.22830009753997332,63.7965164974959,-28.605176657649494,76.37439761065039
264.9161766744719,38.96048577711392,0.335172129304652,-228.91350476788693,0.33440908428875904,92.558096221281,70.92212712480367,-18.226401845484077
310.7585484850158,71.85908070577341,0.34247362336498666,0.9368954682302615,0.34247674634988073,-33.6420319480726,39.03150281992626,82.43346270343505
354.4358774000981,43.88023346652233,0.30524235393506627,228.2959740526553,0.3060033405152418,98.52392580891635,-30.69476725121578,89.74247048984952
184.15670596224862,83.63437960906484,0.9958559900991514,187.76525749733793,0.9964818742908091,36.687409837870206,-69.19710614137918,-99.01654335336083
214.36950615240997,36.80278298694965,0.9355380451790102,10.271940112772256,0.935572284979386,39.369320540550774,29.47119429420036,-59.01597500475366
231.94803340082885,86.70981803850361,0.11118495663016492,113.12594591939285,0.1115620431165629,22.86102349853107,-24.829055241678645,58.66955077055255
3.774909090574523,70.63409198217073,0.8173639530127002,-11.577101118771736,0.8173253626756376,-78.37216902379006,-9.474288867273145,16.85057982307741
91.39805227484722,-2.4243363277927727,0.7757287638538752,253.63907736113845,0.776574227445079,12.329005526946318,65.44835700791646,-84.4133574060798
308.2924966728475,75.74662178359574,0.16800137628452116,196.49241705184357,0.1686563510080273,69.91323406519763,75.73177366515259,3.4279039634784567
218.97152779872368,-52.54501582031417,0.7081315493857046,-56.9896179551144,0.7079415839925208,-95.7661828585889,-73.14657729914897,-22.356393677987185
